rating,aftertaste,aroma,body,flavor,coffee_origin,roast_level,roaster,roaster_location
90,8.0,8.0,6.0,8.0,"Western slopes of Volcan Fuego, south-central Guatemala, Central America",Medium-Dark,Torreo Coffee,"Philadelphia, Pennsylvania"
90,8.0,8.0,8.0,8.0,"San Marcos growing region, southwestern Guatemala, Central America",Dark,Kaffe Magnum Opus,"Millville, New Jersey"
88,8.0,8.0,8.0,8.0,"Huehuetenango growing region, north-central Guatemala",Medium-Dark,Supreme Bean Coffee Roasters,"North Hollywood, California"
87,8.0,8.0,8.0,8.0,"Lake Atitlan growing region, south-central Guatemala",Medium-Dark,PT's Coffee Roasting Co.,"Topeka, Kansas"
87,8.0,8.0,7.0,8.0,"Huehuetenango growing region, north-central Guatemala",Medium-Dark,Santa Cruz Coffee Roasting,"Watsonville, California"
87,8.0,8.0,7.0,8.0,"Lake Atitlan basin, south-central Guatemala",Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,8.0,8.0,7.0,8.0,"Huehuetenango growing region, north-central Guatemala",Medium-Dark,New Harvest Coffee Roasters,"Rumford, Rhode Island"
87,8.0,8.0,7.0,7.0,"Huehuetenango growing region, north-central Guatemala",Medium,Neighbors Coffee,"Oklahoma City, Oklahoma"
85,8.0,8.0,8.0,7.0,"San Marcos growing region, southwestern Guatemala",Medium,Green Mountain Coffee,"Waterbury, Vermont"
85,8.0,8.0,7.0,7.0,"Huehuetenango growing region, western Guatemala",Dark,White Horse Coffee & Tea,"Sutherlin, Oregon"
85,8.0,7.0,7.0,7.0,"Lake Atitlan growing region, south-central Guatemala",Medium-Dark,White Horse Coffee & Tea,"Sutherlin, Oregon"
88,8.0,8.0,7.0,7.0,"Southern slopes of Mt. Kilimanjaro, northern Tanzania",Medium-Dark,California Coffee Roasters,"Moorpark, California"
87,8.0,8.0,7.0,8.0,"Southern slopes of Mt. Kilimanjaro, northern Tanzania",Medium,Neighbors Coffee,"Oklahoma City, Oklahoma"
86,8.0,8.0,6.0,7.0,"Southern slopes of Mt. Kilimanjaro, northern Tanzania",Medium-Dark,Humboldt Bay Coffee,"Eureka, California"
94,8.0,9.0,8.0,8.0,South-central Kenya,Medium-Dark,Intelligentsia Coffee Roasters,"Chicago, Illinois"
90,8.0,8.0,8.0,8.0,"Tarrazu growing region, central Costa Rica",Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
89,9.0,7.0,8.0,8.0,El Salvador,Medium,Intelligentsia Coffee Roasters,"Chicago, Illinois"
88,8.0,9.0,7.0,8.0,Not disclosed,Medium-Dark,Green Mountain Coffee,"Waterbury, Vermont"
88,8.0,8.0,8.0,7.0,"Blue Mountain growing region, Jamaica",Medium-Light,Old Tavern Estate,"Green Hills, Portland, Jamaica"
87,8.0,8.0,6.0,8.0,"Kona growing region, Big Island of Hawaii",Medium,Green Mountain Coffee,"Waterbury, Vermont"
87,8.0,8.0,7.0,8.0,"Blue Mountain growing region, Jamaica",Medium-Light,Old Tavern Estate,"Green Hills, Portland, Jamaica"
86,8.0,8.0,7.0,7.0,"Kona growing region, Big Island of Hawaii",Very Dark,Kona Premium Coffee,"Holualoa, Hawaii"
86,8.0,8.0,6.0,7.0,Not disclosed,Dark,Starbucks Coffee,"Seattle, Washington"
85,8.0,7.0,7.0,7.0,Central and South America,Medium-Dark,North Pole Coffee Roasting,"North Pole, Alaska"
87,8.0,7.0,7.0,8.0,Not disclosed,Very Dark,Peet's Coffee & Tea,"Berkeley, California"
89,8.0,8.0,8.0,9.0,Papua New Guinea,Medium-Dark,California Coffee Roasters,"Moorpark, California"
93,8.0,9.0,7.0,10.0,"Wahgi Valley, Papua New Guinea",Medium-Dark,Moore Coffee,"Ventura, California"
90,8.0,8.0,6.0,9.0,East Timor,Medium-Dark,The Supreme Bean,"North Hollywood, California"
89,8.0,7.0,7.0,8.0,Not disclosed,Medium-Dark,Allegro Coffee,"Thornton, Colorado"
89,8.0,8.0,7.0,8.0,"Toraja (or Kalossi) growing region, southwestern Sulawesi (Celebes), Indonesia",Medium,The Roasterie,"Kansas City, Missouri"
88,8.0,8.0,7.0,8.0,"Lake Toba region, northern Sumatra, Indonesia",Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,8.0,7.0,7.0,7.0,East Timor,Medium-Light,New Harvest Coffee Roasters,"Rumford, Rhode Island"
86,8.0,7.0,8.0,8.0,"Lake Toba region, northern Sumatra, Indonesia",Very Dark,Alpen Sierra Coffee,"South Lake Tahoe, California"
86,8.0,7.0,7.0,7.0,Not disclosed,Dark,Natchitoches Coffee Company,"Natchitoches, Louisiana"
87,8.0,7.0,8.0,8.0,Papua New Guinea,Medium-Dark,Rosalie's Roast,"Blissfield, Michigan"
90,8.0,8.0,7.0,8.0,"Caldas Department, west-central Colombia",Very Dark,Timothy's World Coffee,"Toronto, Canada"
87,8.0,8.0,7.0,8.0,Colombia,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
85,8.0,7.0,7.0,8.0,Not disclosed,Very Dark,Van Houtte Cafe,"Montreal, Canada"
85,8.0,7.0,7.0,7.0,Colombia,Very Dark,Diedrich Coffee,"Irvine, California"
85,8.0,6.0,7.0,7.0,Not disclosed,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
85,8.0,6.0,7.0,8.0,Not disclosed,Very Dark,Van Houtte Cafe,"Montreal, Canada"
83,8.0,8.0,7.0,7.0,"East Africa, South America",Very Dark,Flavia Beverage Systems,"West Chester, Pennsylvania"
83,8.0,7.0,7.0,7.0,Not disclosed,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
82,8.0,8.0,7.0,6.0,"Tarrazu growing region, central Costa Rica",Very Dark,Flavia Beverage Systems,"West Chester, Pennsylvania"
81,8.0,4.0,6.0,7.0,Central and South America,Very Dark,Melitta,"Clearwater, Florida"
81,8.0,6.0,5.0,6.0,Not disclosed,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
80,8.0,6.0,5.0,6.0,Not disclosed,Very Dark,Timothy's World Coffee,"Toronto, Canada"
79,8.0,6.0,8.0,5.0,Colombia,Very Dark,Melitta,"Clearwater, Florida"
78,8.0,6.0,6.0,5.0,Central and South America,Very Dark,Melitta,"Clearwater, Florida"
78,8.0,5.0,6.0,7.0,Northern Sumatra,Very Dark,Diedrich Coffee,"Irvine, California"
78,8.0,5.0,6.0,5.0,South-central Kenya,Very Dark,Van Houtte Cafe,"Montreal, Canada"
72,8.0,5.0,7.0,5.0,Not disclosed,Very Dark,Flavia Beverage Systems,"West Chester, Pennsylvania"
91,8.0,8.0,7.0,8.0,Harrar region of eastern Ethiopia,Very Dark,Hood River Coffee,"Hood River, Oregon"
90,8.0,9.0,7.0,8.0,Not disclosed,Medium-Dark,Starbucks Coffee,"Seattle, Washington"
90,9.0,8.0,8.0,8.0,Not disclosed,Medium-Dark,Stumptown Coffee Roasters,"Portland, Oregon"
89,9.0,8.0,7.0,8.0,"Bouquete growing region, western Panama",Medium-Dark,Stumptown Coffee Roasters,"Portland, Oregon"
88,8.0,9.0,7.0,8.0,Not disclosed,Dark,Boyds Coffee,"Portland, Oregon"
88,8.0,8.0,6.0,8.0,Not disclosed,Medium-Dark,Hood River Coffee,"Hood River, Oregon"
87,8.0,8.0,6.0,8.0,Central Guatemala,Dark,Starbucks Coffee,"Seattle, Washington"
86,8.0,7.0,7.0,8.0,Not disclosed,Dark,World Cup Roasters,"Portland, Oregon"
86,8.0,7.0,7.0,7.0,Not disclosed,Medium-Dark,Bridgetown Coffee,"Portland, Oregon"
85,8.0,7.0,7.0,7.0,Either Yemen or Ethiopia; Indonesia,Medium-Dark,Buckmaster Coffee,"Hillsboro, Oregon"
85,8.0,7.0,6.0,7.0,Not disclosed,Dark,Tully's Coffee,"Seattle, Washington"
85,8.0,7.0,7.0,7.0,Not disclosed,Medium-Dark,Seattle's Best Coffee,"Seattle, Washington"
85,8.0,8.0,7.0,6.0,Not disclosed,Dark,Zeitgeist Coffee,"Seattle, Washington"
85,8.0,8.0,7.0,6.0,"Antigua valley, central Guatemala",Medium,Batdorf & Bronson,"Olympia, Washington"
84,8.0,6.0,6.0,8.0,Not disclosed,Medium-Dark,Caffe Ladro,"Seattle, Washington"
83,8.0,7.0,6.0,7.0,Harrar region of eastern Ethiopia,Medium-Dark,Longbottom Coffee and Tea,"Hillsboro, Oregon"
82,8.0,7.0,6.0,7.0,Not disclosed,Very Dark,Caffe Appassionato,"Seattle, Washington"
82,8.0,7.0,8.0,7.0,"Aceh Province, northern Sumatra",Dark,Caffe Fiore,"Seattle, Washington"
80,8.0,6.0,6.0,7.0,Sumatra,Not disclosed,Starbucks Coffee,"Seattle, Washington"
90,9.0,8.0,8.0,7.0,Not disclosed,Medium-Dark,Caffe Vita Coffee Roasting Co.,"Seattle, Washington"
90,8.0,8.0,8.0,8.0,Espresso Blend,Medium-Dark,Zoka Coffee Roasters,"Seattle, Washington"
89,7.0,8.0,9.0,8.0,Not disclosed,Medium,Espresso Vivace,"Seattle, Washington"
87,8.0,8.0,7.0,7.0,Not disclosed,Dark,Tully's Coffee,"Seattle, Washington"
85,7.0,8.0,6.0,7.0,Not disclosed,Medium-Dark,Stumptown Coffee Roasters,"Portland, Oregon"
85,8.0,8.0,8.0,6.0,Not disclosed,Very Dark,Caffe D'Arte,"Seattle, Washington"
85,8.0,6.0,7.0,7.0,Central America; South America; IndonesiaCentral America; South America; Indonesia,Medium-Dark,Portland Roasting,"Portland, Oregon"
84,8.0,7.0,7.0,7.0,Not disclosed,Very Dark,Starbucks Coffee,"Seattle, Washington"
84,8.0,7.0,8.0,6.0,Not disclosed,Dark,Torrefazione Italia,"Seattle, Washington"
82,8.0,7.0,7.0,6.0,Not disclosed,Medium-Dark,Zeitgeist Coffee,"Seattle, Washington"
82,8.0,7.0,7.0,7.0,Not disclosed,Very Dark,Millstone Coffee,"Cincinnati, Ohio"
81,8.0,6.0,7.0,7.0,Not disclosed,Medium-Dark,Cravens Coffee,"Spokane, Washington"
89,8.0,7.0,8.0,8.0,"Caranavi region, north of La Paz, Bolivia",Medium,Flying Goat Coffee,"Healdsburg, California"
88,8.0,8.0,7.0,8.0,"Quillabamba region, south-central Peru",Dark,Alterra Coffee Roasters,"Milwaukee, Wisconsin"
90,8.0,9.0,7.0,8.0,"Gikongoro Province, southwestern Rwanda",Medium,Ancora Coffee Roasters,"Madison, Wisconsin"
88,8.0,8.0,7.0,7.0,"Gikongoro Province, southwestern Rwanda",Medium-Dark,Ancora Coffee Roasters,"Madison, Wisconsin"
86,8.0,8.0,7.0,7.0,"Cusco Province, south-central Peru",Medium,Caffe Lusso Coffee Roasters,"Redmond, Washington"
85,8.0,8.0,7.0,7.0,Northern Peru,Medium-Dark,Caffe Ibis,"Logan, Utah"
85,8.0,8.0,7.0,7.0,"Chanchamayo growing region, south-central Peru",Medium-Dark,Supreme Bean Coffee Roasters,"North Hollywood, California"
85,8.0,8.0,6.0,7.0,"Quillabamba region, south-central Peru",Dark,Flying Goat Coffee,"Healdsburg, California"
81,8.0,6.0,7.0,7.0,"Chiclayo Province, northwestern Peru",Medium-Dark,Moore Coffee,"Ventura, California"
90,8.0,7.0,7.0,9.0,Papua New Guinea,Medium-Dark,The Supreme Bean,"North Hollywood, California"
92,8.0,9.0,8.0,8.0,Western El Salvador,Medium-Dark,Moore Coffee,"Ventura, California"
94,8.0,9.0,7.0,9.0,Central Kenya,Medium,Green Mountain Coffee,"Waterbury, Vermont"
90,8.0,8.0,6.0,9.0,Not disclosed,Medium-Dark,T.M. Ward Coffee,"Newark, New Jersey"
88,8.0,7.0,7.0,8.0,"Honaunau, South Kona, Hawaii",Medium,McClure Farms,"Captain Cook, Hawaii"
88,8.0,8.0,8.0,8.0,Not disclosed,Medium-Dark,The Roasterie,"Kansas City, Missouri"
88,8.0,7.0,7.0,8.0,Not disclosed,Very Dark,Illy Caffe,"Trieste, Italy"
88,8.0,8.0,7.0,8.0,Not disclosed,Very Dark,Wolfgang Puck Coffee,"Seattle, Washington"
88,8.0,8.0,7.0,8.0,Not disclosed,Dark,Intelligentsia Coffee Roasters,"Chicago, Illinois"
88,9.0,7.0,7.0,8.0,Not disclosed,Medium-Dark,Intelligentsia Coffee Roasters,"Chicago, Illinois"
87,8.0,7.0,8.0,8.0,Brazil and others,Very Dark,Metropolitan Fine Coffees,"Chicago, Illinois"
85,8.0,8.0,7.0,7.0,Not disclosed,Very Dark,American Coffee Company,"New Orleans, Louisiana"
83,8.0,8.0,8.0,7.0,Not disclosed,Very Dark,Wolfgang Puck Coffee,"Seattle, Washington"
82,8.0,7.0,6.0,7.0,Kona region of Hawaii and other unnamed origins,Medium,Honolulu Coffee,"Honolulu, Hawaii"
81,8.0,6.0,6.0,7.0,Not disclosed,Very Dark,Rao's Coffee Roasting,"Amherst, Massachusetts"
80,8.0,7.0,6.0,6.0,Not disclosed,Dark,Espresso Express,"Belmont, Massachusetts"
92,8.0,8.0,8.0,8.0,"Popayan growing region, Colombia",Medium-Light,Green Mountain Coffee,"Waterbury, Vermont"
95,8.0,9.0,8.0,9.0,South-central Kenya,Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
90,8.0,7.0,8.0,9.0,"Jinotega growing region, central Nicaragua",Medium,Allegro Coffee,"Thornton, Colorado"
92,8.0,8.0,8.0,8.0,"South Kona growing district, Big Island of Hawaii",Medium,Bay View Farm,"Honaunau, Hawaii"
90,8.0,7.0,7.0,8.0,Not disclosed,Medium-Dark,Orleans Coffee Exchange,"New Orleans, Louisiana"
88,8.0,8.0,8.0,7.0,Central Costa Rica,Medium-Dark,Salt Lake Roasting,"Salt Lake City, Utah"
88,8.0,8.0,7.0,8.0,Not disclosed,Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
88,8.0,8.0,7.0,8.0,"Huila growing region, southern Colombia",Medium,Allegro Coffee,"Thornton, Colorado"
88,8.0,9.0,7.0,7.0,"Lake Atitlan basin, south-central Guatemala",Medium-Light,Caribou Coffee,"Minneapolis, Minnesota"
87,8.0,7.0,7.0,8.0,"Antigua valley, central Guatemala",Medium,Kaldi's Coffee Roasting,"St. Louis, Missouri"
87,8.0,8.0,7.0,7.0,"Lake Tawar basin, Aceh Province, northern Sumatra",Medium,Hunter Bay Coffee Roasters,"Helena, Montana"
87,8.0,7.0,7.0,7.0,East Africa,Dark,O'Henry's Coffees,"Homewood, Alabama"
86,8.0,7.0,6.0,8.0,Not disclosed,Very Dark,Dunkin' Donuts,"Randolph, Massachusetts"
85,8.0,8.0,7.0,7.0,Not disclosed,Medium,CC's Coffee,"Baton Rouge, Louisiana"
81,8.0,7.0,6.0,6.0,Not disclosed,Very Dark,Starbucks Coffee,"Seattle, Washington"
81,8.0,7.0,6.0,7.0,Not disclosed,Dark,Hunter Bay Coffee Roasters,"Helena, Montana"
79,8.0,7.0,6.0,5.0,Not disclosed,Light,Dunkin' Donuts,"Randolph, Massachusetts"
78,8.0,6.0,6.0,6.0,Not disclosed,Medium-Dark,Starbucks Coffee,"Seattle, Washington"
77,8.0,6.0,6.0,5.0,"Northern Sumatra, Indonesia",Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
93,8.0,9.0,7.0,8.0,"Yirgacheffe growing region, Ethiopia",Not disclosed,Bucks County Coffee,"Langhorne, Pennsylvania"
93,8.0,8.0,8.0,9.0,Not disclosed,Medium,Paradise Roasters,"Anoka, Minnesota"
91,8.0,8.0,8.0,8.0,Not disclosed,Medium-Dark,Kaldi's Best Sustainable Coffees,"Madison, Wisconsin"
90,8.0,8.0,8.0,9.0,Not disclosed,Dark,Doma Coffee Roasting Company,"Post Falls, Idaho"
90,8.0,8.0,8.0,8.0,The Americas,Medium-Dark,Doma Coffee Roasting Company,"Post Falls, Idaho"
90,8.0,8.0,8.0,8.0,Not disclosed,Very Dark,Gimme! Coffee,"Ithaca, New York"
89,8.0,9.0,7.0,7.0,Not disclosed,Medium-Dark,The Supreme Bean,"North Hollywood, California"
89,8.0,8.0,7.0,8.0,"Huila Department, south-central Colombia",Very Dark,Neighbors Coffee,"Oklahoma City, Oklahoma"
88,8.0,8.0,8.0,7.0,Not disclosed,Medium-Dark,Coffeeboy,"Ventura, California"
88,8.0,7.0,7.0,8.0,Not disclosed,Dark,The Supreme Bean,"North Hollywood, California"
88,8.0,8.0,7.0,8.0,Not disclosed,Medium,Vivace Espresso,"Seattle, Washington"
87,8.0,8.0,7.0,7.0,Not disclosed,Medium-Dark,Baby's Coffee,"Key West, Florida"
84,8.0,6.0,6.0,7.0,Not disclosed,Dark,D&M Coffee,"Ellensberg, Washington"
92,8.0,8.0,8.0,10.0,Not disclosed,Medium-Dark,Flying Goat Coffee,"Healdsburg, California"
92,8.0,7.0,8.0,8.0,Southern India,Medium-Light,CoffeeMaria,"Hanover Park, Illinois"
89,8.0,8.0,7.0,8.0,"Karnataka Estate, southern India",Light,CoffeeMaria,"Hanover Park, Illinois"
88,8.0,8.0,8.0,8.0,Southern India,Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,8.0,8.0,7.0,8.0,Southern India,Medium-Dark,Finca Specialty Coffee,"New Delhi, India"
87,8.0,7.0,8.0,7.0,Southern India,Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,8.0,8.0,7.0,7.0,Southern India,Medium,Josuma Coffee,"Menlo Park, California"
86,8.0,7.0,7.0,8.0,Southern India,Medium-Light,Coffeeboy,"Ventura, California"
85,8.0,7.0,7.0,7.0,Southern India,Medium-Light,California Coffee Roasters,"Moorpark, California"
83,8.0,7.0,8.0,7.0,Southern India,Medium-Dark,Mayorga Coffee Roasters,"Rockville, Maryland"
94,8.0,8.0,8.0,9.0,"Aranjuez, Nicaragua",Medium-Dark,Thanksgiving Coffee,"Fort Bragg, California"
91,8.0,9.0,8.0,8.0,"Matagalpa growing region, Nicaragua",Medium,Kaffe Magnum Opus,"Millville, New Jersey"
88,8.0,8.0,7.0,8.0,Nicaragua,Medium-Dark,A&E Roastery,"Amherst, New Hampshire"
87,8.0,7.0,7.0,8.0,"Jinotega growing region, central Nicaragua",Medium-Dark,The Roasterie,"Kansas City, Missouri"
87,8.0,8.4,8.1,8.4,"Matagalpa growing region, Nicaragua",Medium,Surf City Coffee,"Aptos, California"
87,8.0,6.0,6.0,8.0,"Jinotega growing region, central Nicaragua",Dark,The Gourmet Coffee Bean,"Denver, Colorado"
87,8.0,7.0,7.0,8.0,"Segovia growing region, Nicaragua",Medium-Dark,Our Coffee Barn,"Spring Valley, Wisconsin"
87,8.0,8.0,7.0,8.0,"San Juan de Rio Coco region, Nicaragua",Medium,Flying Goat Coffee,"Healdsburg, California"
87,8.0,8.0,8.0,7.0,"Segovia growing region, Nicaragua",Medium-Light,Jesus Mountain Estate,"Stockton, California"
86,8.0,8.0,7.0,8.0,"Segovia growing region, Nicaragua",Medium-Dark,New Harvest Coffee Roasters,"East Providence, Rhode Island"
92,9.0,9.0,7.0,8.0,"Nyeri growing region, south-cental Kenya",Medium-Light,Terroir Coffee,"Acton, Massachusetts"
90,8.0,9.0,6.0,9.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium-Dark,Moore Coffee,"Ventura, California"
92,9.0,8.0,8.0,8.0,"Cerrado region, Minas Gerais State, Brazil",Medium,Terroir Coffee,"Acton, Massachusetts"
90,8.0,7.0,8.0,8.0,Not disclosed,Medium,Green Mountain Coffee,"Waterbury, Vermont"
88,8.0,8.0,7.0,8.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium,Green Mountain Coffee,"Waterbury, Vermont"
88,8.0,8.0,7.0,8.0,"Aceh Province, northern Sumatra",Medium-Dark,Capricorn Coffees,"San Francisco, California"
88,8.0,8.0,8.0,7.0,"Harrar growing region, eastern Ethiopia",Dark,Flying Goat Coffee,"Healdsburg, California"
87,8.0,8.0,8.0,8.0,Southern Ethiopia,Dark,Caffe Ibis,"Logan, Utah"
87,8.0,8.0,8.0,7.0,Not disclosed,Very Dark,Peet's Coffee & Tea,"Emeryville, California"
86,8.0,8.0,7.0,7.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Very Dark,The Roasterie,"Kansas City, Missouri"
86,8.0,7.0,7.0,8.0,"Oaxaca State, south-central Mexico",Very Dark,Counter Culture Coffee,"Durham, North Carolina"
86,8.0,8.0,7.0,7.0,"Gayo Mountain growing region, Aceh Province, northern Sumatra",Very Dark,Stone Creek Coffee,"Milwaukee, Wisconsin"
86,8.0,8.0,8.0,7.0,"Blue Mountain growing region, Jamaica",Medium,Greenwich Mountain Estate,"Kingston, Jamaica"
91,8.0,9.0,8.0,9.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium-Dark,The Supreme Bean,"North Hollywood, California"
90,8.0,8.0,8.0,8.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium-Light,Intelligentsia Coffee Roasters,"Chicago, Illinois"
90,8.0,8.0,8.0,8.0,South-central Kenya,Medium-Dark,Flying Goat Coffee,"Healdsburg, California"
91,8.0,9.0,8.0,8.0,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium,Surf City Coffee,"Soquel, CA"
90,8.0,8.0,8.0,8.0,"Nyeri growing region, south-cental Kenya",Medium-Light,Intelligentsia Coffee Roasters,"Chicago, Illinois"
90,8.0,8.0,8.0,8.0,"Oromio Cooperative, Yirgacheffe growing region, Sidamo Province, southern Ethiopia",Medium-Light,Cafe Campesino,"Americus, Georgia"
88,8.0,8.0,8.0,8.0,"Sidamo Province, southern Ethiopia",Medium-Dark,Thanksgiving Coffee,"Fort Bragg, California"
89,8.0,8.0,8.0,8.0,South-central Kenya,Medium-Dark,Coffee Emergency,"Lincoln, Nebraska"
88,8.0,8.0,8.0,8.0,Tanzania,Medium,Green Mountain Coffee,"Waterbury, Vermont"
91,8.0,8.0,7.0,8.0,Papua New Guinea,Medium-Dark,Moore Coffee,"Ventura, California"
93,8.0,9.0,7.0,8.0,South-central Kenya,Medium-Light,Bucks County Coffee,"Langhorne, Pennsylvania"
94,8.0,8.0,7.0,9.0,El Salvador,Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
94,9.0,9.0,9.0,9.0,El Salvador,Medium,Stumptown Coffee Roasters,"Portland, Oregon"
93,9.0,8.0,8.0,9.0,"Mardriz Department, Nicaragua",Medium-Light,Terroir Select Coffees,"Acton, Massachusetts"
92,8.0,8.0,8.0,8.0,"El Salvador, Honduras, Nicaragua",Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
92,9.0,8.0,8.0,9.0,"Las Nubitas Farm, El Salvador",Medium,Stumptown Coffee Roasters,"Portland, Oregon"
92,9.0,8.0,8.0,8.0,"Las Nubitas Farm, El Salvador",Medium,Intelligentsia Coffee,"Chicago, Illinois"
91,8.0,8.0,8.0,8.0,"Esteli Department, Nicaragua",Medium,Intelligentsia Coffee,"Chicago, Illinois"
90,8.0,9.0,8.0,8.0,El Salvador,Medium,Coffee Masters,"Spring Grove, Illinois"
90,8.0,7.0,9.0,8.0,"Los Naranjos Farm, El Salvador",Medium,Origins Coffee Roasterie,"Cape Coral, Florida"
88,8.0,7.0,8.0,8.0,"Nueva Segovia growing region, Nicaragua",Medium,Timothy's World Coffee,"Toronto, Canada"
87,8.0,7.0,8.0,7.0,"Tutule growing region, La Paz Department, southwestern Honduras",Medium,Counter Culture Coffee Roasters,"Durham, North Carolina"
82,8.0,7.0,7.0,6.0,"Matagalpa growing region, Nicaragua",Medium-Dark,Origins Coffee Roasterie,"Cape Coral, Florida"
90,8.0,8.0,7.0,8.0,"Norte de Santander Department, Colombia",Medium,CC's Coffee,"Baton Rouge, Louisiana"
90,8.0,8.0,8.0,8.0,"San Augustin growing region, Huila Department, Colombia",Medium-Light,The Roasterie,"Kansas City, Missouri"
89,8.0,8.0,7.0,8.0,"Fraijanes growing region, Guatemala",Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
88,8.0,7.0,7.0,7.0,"Oaxaca State, Mexico",Medium,Allegro Coffee,"Thornton, Colorado"
87,8.0,7.0,7.0,8.0,"Caldas Department, Colombia",Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
87,8.0,8.0,7.0,7.0,"Minas Gerais State, Brazil",Medium,Stone Cup Roasting,"Chattanooga, Tennessee"
87,8.0,8.0,8.0,8.0,"Puno, Peru",Medium,Equal Exchange,"West Bridgewater, Massachusetts"
87,8.0,8.0,7.0,8.0,El Salvador,Medium-Dark,Caravan Coffee,"Newberg, Oregon"
86,8.0,8.0,8.0,7.0,"Kona growing region, Big Island of Hawaii",Medium,Green Mountain Coffee,"Waterbury, Vermont"
83,8.0,7.0,7.0,7.0,"Oaxaca State, Mexico; Puno, Peru; Esteli Nicaragua",Very Dark,Equal Exchange,"West Bridgewater, Massachusetts"
92,8.0,9.0,7.0,9.0,Not Disclosed,Medium-Dark,Green Mountain Coffee,"Waterbury, Vermont"
92,8.0,8.0,7.0,8.0,Not Disclosed,Medium,Green Mountain Coffee,"Waterbury, Vermont"
87,8.0,6.0,8.0,7.0,Not Disclosed,Medium,San Giorgio Coffee Company,"Hollywood, Florida"
92,9.0,9.0,8.0,8.0,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",Medium-Light,Terroir Select Coffees,"Acton, Massachusetts"
90,8.0,9.0,8.0,8.0,"Northern provinces of Sumatra, Indonesia",Very Dark,Quartermaine Coffee Roasters,"Rockville, Maryland"
89,9.0,7.0,8.0,8.0,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",Dark,Stumptown Coffee Roasters,"Portland, Oregon"
88,8.0,9.0,8.0,7.0,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",Medium-Dark,First Colony Coffee & Teas,"Norfolk, Virginia"
88,8.0,9.0,7.0,8.0,"Toraja (also Kalosi) growing region, southwestern Sulawesi, Indonesia",Very Dark,Dazbog Coffee,"Denver, Colorado"
